Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,cell_population,Cell_type,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,GEO_Accession (exp),Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,source_name,SRA Study,stage
SRR4895655,RNA-Seq,302,99746976,PRJNA352390,SAMN05977630,54012762,HLA-G-/CDH1+,Cytotrophoblast,GEO,public,"sra,contigs","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",SRX2325018,GSM2374169,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374169,Cytotrophoblast of Week 8,SRP092548,Week 8
SRR4895656,RNA-Seq,302,169431664,PRJNA352390,SAMN05977629,91092794,HLA-G-/CDH1+,Cytotrophoblast,GEO,public,"contigs,sra","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",SRX2325019,GSM2374170,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374170,Cytotrophoblast of Week 8,SRP092548,Week 8
SRR4895657,RNA-Seq,302,138120002,PRJNA352390,SAMN05977628,74156358,HLA-G-/CDH1+,Cytotrophoblast,GEO,public,"contigs,sra","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX2325020,GSM2374171,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374171,Cytotrophoblast of Week 8,SRP092548,Week 8
SRR4895658,RNA-Seq,302,578295572,PRJNA352390,SAMN05977627,313495852,HLA-G-/CDH1+,Cytotrophoblast,GEO,public,"contigs,sra","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX2325021,GSM2374172,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374172,Cytotrophoblast of Week 8,SRP092548,Week 8
SRR4895659,RNA-Seq,302,178876714,PRJNA352390,SAMN05977626,96277300,HLA-G-/CDH1+,Cytotrophoblast,GEO,public,"sra,contigs","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX2325022,GSM2374173,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374173,Cytotrophoblast of Week 8,SRP092548,Week 8
SRR4895660,RNA-Seq,302,145925192,PRJNA352390,SAMN05977625,78888837,HLA-G-/CDH1+,Cytotrophoblast,GEO,public,"contigs,sra","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",SRX2325023,GSM2374174,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374174,Cytotrophoblast of Week 8,SRP092548,Week 8
SRR4895661,RNA-Seq,302,190852222,PRJNA352390,SAMN05977780,102972952,HLA-G-/CDH1+,Cytotrophoblast,GEO,public,"contigs,sra","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX2325024,GSM2374175,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374175,Cytotrophoblast of Week 8,SRP092548,Week 8
SRR4895662,RNA-Seq,302,325144676,PRJNA352390,SAMN05977624,175271077,HLA-G-/CDH1+,Cytotrophoblast,GEO,public,"contigs,sra","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX2325025,GSM2374176,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374176,Cytotrophoblast of Week 8,SRP092548,Week 8
SRR4895663,RNA-Seq,302,211221820,PRJNA352390,SAMN05977623,113860922,HLA-G-/CDH1+,Cytotrophoblast,GEO,public,"sra,contigs","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",SRX2325026,GSM2374177,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374177,Cytotrophoblast of Week 8,SRP092548,Week 8
SRR4895664,RNA-Seq,302,265961132,PRJNA352390,SAMN05977622,143159661,HLA-G-/CDH1+,Cytotrophoblast,GEO,public,"sra,contigs","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX2325027,GSM2374178,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374178,Cytotrophoblast of Week 8,SRP092548,Week 8
SRR4895665,RNA-Seq,302,211412382,PRJNA352390,SAMN05977621,113569601,HLA-G-/CDH1+,Cytotrophoblast,GEO,public,"contigs,sra","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX2325028,GSM2374179,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374179,Cytotrophoblast of Week 8,SRP092548,Week 8
SRR4895666,RNA-Seq,302,354179258,PRJNA352390,SAMN05977620,190975119,HLA-G-/CDH1+,Cytotrophoblast,GEO,public,"contigs,sra","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX2325029,GSM2374180,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374180,Cytotrophoblast of Week 8,SRP092548,Week 8
SRR4895667,RNA-Seq,302,234568232,PRJNA352390,SAMN05977619,126643977,HLA-G-/CDH1+,Cytotrophoblast,GEO,public,"contigs,sra","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",SRX2325030,GSM2374181,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374181,Cytotrophoblast of Week 8,SRP092548,Week 8
SRR4895668,RNA-Seq,302,216409274,PRJNA352390,SAMN05977782,116954706,HLA-G-/CDH1+,Cytotrophoblast,GEO,public,"contigs,sra","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX2325031,GSM2374182,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374182,Cytotrophoblast of Week 8,SRP092548,Week 8
SRR4895669,RNA-Seq,302,176315754,PRJNA352390,SAMN05977778,94945320,HLA-G-/CDH1+,Cytotrophoblast,GEO,public,"contigs,sra","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",SRX2325032,GSM2374183,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374183,Cytotrophoblast of Week 8,SRP092548,Week 8
SRR4895670,RNA-Seq,302,183782704,PRJNA352390,SAMN05977894,98714183,HLA-G-/CDH1+,Cytotrophoblast,GEO,public,"sra,contigs","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",SRX2325033,GSM2374184,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374184,Cytotrophoblast of Week 8,SRP092548,Week 8
SRR4895671,RNA-Seq,302,137910112,PRJNA352390,SAMN05977776,74045460,HLA-G-/CDH1+,Cytotrophoblast,GEO,public,"contigs,sra","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX2325034,GSM2374185,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374185,Cytotrophoblast of Week 8,SRP092548,Week 8
SRR4895672,RNA-Seq,302,114866908,PRJNA352390,SAMN05977775,61718485,HLA-G-/CDH1+,Cytotrophoblast,GEO,public,"sra,contigs","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX2325035,GSM2374186,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374186,Cytotrophoblast of Week 8,SRP092548,Week 8
SRR4895673,RNA-Seq,302,281492086,PRJNA352390,SAMN05977774,151316298,HLA-G-/CDH1+,Cytotrophoblast,GEO,public,"sra,contigs","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX2325036,GSM2374187,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374187,Cytotrophoblast of Week 8,SRP092548,Week 8
SRR4895674,RNA-Seq,302,97037432,PRJNA352390,SAMN05977893,52335567,HLA-G-/CDH1+,Cytotrophoblast,GEO,public,"sra,contigs","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",SRX2325037,GSM2374188,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374188,Cytotrophoblast of Week 8,SRP092548,Week 8
SRR4895675,RNA-Seq,302,269366484,PRJNA352390,SAMN05977773,143909824,HLA-G-/CDH1+,Cytotrophoblast,GEO,public,"contigs,sra","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX2325038,GSM2374189,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374189,Cytotrophoblast of Week 8,SRP092548,Week 8
SRR4895676,RNA-Seq,302,143313496,PRJNA352390,SAMN05977772,77089450,HLA-G-/CDH1+,Cytotrophoblast,GEO,public,"contigs,sra","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",SRX2325039,GSM2374190,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374190,Cytotrophoblast of Week 8,SRP092548,Week 8
SRR4895677,RNA-Seq,302,133647986,PRJNA352390,SAMN05977771,71689082,HLA-G-/CDH1+,Cytotrophoblast,GEO,public,"contigs,sra","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",SRX2325040,GSM2374191,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374191,Cytotrophoblast of Week 8,SRP092548,Week 8
SRR4895678,RNA-Seq,302,215763598,PRJNA352390,SAMN05977770,116056929,HLA-G-/CDH1+,Cytotrophoblast,GEO,public,"contigs,sra","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX2325041,GSM2374192,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374192,Cytotrophoblast of Week 8,SRP092548,Week 8
SRR4895679,RNA-Seq,302,299508500,PRJNA352390,SAMN05977769,161086430,HLA-G-/CDH1+,Cytotrophoblast,GEO,public,"sra,contigs","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",SRX2325042,GSM2374193,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374193,Cytotrophoblast of Week 8,SRP092548,Week 8
SRR4895680,RNA-Seq,302,303834650,PRJNA352390,SAMN05977767,163038367,HLA-G-/CDH1+,Cytotrophoblast,GEO,public,"sra,contigs","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",SRX2325043,GSM2374194,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374194,Cytotrophoblast of Week 8,SRP092548,Week 8
SRR4895681,RNA-Seq,302,303044920,PRJNA352390,SAMN05977768,162756459,HLA-G-/CDH1+,Cytotrophoblast,GEO,public,"contigs,sra","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX2325044,GSM2374195,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374195,Cytotrophoblast of Week 8,SRP092548,Week 8
SRR4895682,RNA-Seq,302,295907452,PRJNA352390,SAMN05977766,159940055,HLA-G-/CDH1+,Cytotrophoblast,GEO,public,"sra,contigs","ncbi,s3,gs","ncbi.public,gs.US,s3.us-east-1",SRX2325045,GSM2374196,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374196,Cytotrophoblast of Week 8,SRP092548,Week 8
SRR4895683,RNA-Seq,302,174626366,PRJNA352390,SAMN05977765,93536145,HLA-G-/CDH1+,Cytotrophoblast,GEO,public,"sra,contigs","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX2325046,GSM2374197,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374197,Cytotrophoblast of Week 8,SRP092548,Week 8
SRR4895684,RNA-Seq,302,203742186,PRJNA352390,SAMN05977764,109700363,HLA-G-/CDH1+,Cytotrophoblast,GEO,public,"sra,contigs","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",SRX2325047,GSM2374198,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374198,Cytotrophoblast of Week 8,SRP092548,Week 8
SRR4895685,RNA-Seq,302,369217650,PRJNA352390,SAMN05977762,198495188,HLA-G-/CDH1+,Cytotrophoblast,GEO,public,"contigs,sra","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX2325048,GSM2374199,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374199,Cytotrophoblast of Week 8,SRP092548,Week 8
SRR4895686,RNA-Seq,302,183297692,PRJNA352390,SAMN05977892,98246198,HLA-G-/CDH1+,Cytotrophoblast,GEO,public,"contigs,sra","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",SRX2325049,GSM2374200,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374200,Cytotrophoblast of Week 8,SRP092548,Week 8
SRR4895687,RNA-Seq,302,108951030,PRJNA352390,SAMN05977761,58813662,HLA-G-/CDH1+,Cytotrophoblast,GEO,public,"sra,contigs","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",SRX2325050,GSM2374201,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374201,Cytotrophoblast of Week 8,SRP092548,Week 8
SRR4895688,RNA-Seq,302,114659434,PRJNA352390,SAMN05977760,61188125,HLA-G-/CDH1+,Cytotrophoblast,GEO,public,"contigs,sra","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX2325051,GSM2374202,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374202,Cytotrophoblast of Week 8,SRP092548,Week 8
SRR4895689,RNA-Seq,302,277647324,PRJNA352390,SAMN05977759,148979989,HLA-G-/CDH1+,Cytotrophoblast,GEO,public,"sra,contigs","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX2325052,GSM2374203,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374203,Cytotrophoblast of Week 8,SRP092548,Week 8
SRR4895690,RNA-Seq,302,589077576,PRJNA352390,SAMN05977758,331524858,HLA-G-/CDH1+,Cytotrophoblast,GEO,public,"contigs,sra","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX2325053,GSM2374204,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374204,Cytotrophoblast of Week 8,SRP092548,Week 8
SRR4895691,RNA-Seq,302,62277534,PRJNA352390,SAMN05977891,33695127,HLA-G-/CDH1+,Cytotrophoblast,GEO,public,"contigs,sra","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",SRX2325054,GSM2374205,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374205,Cytotrophoblast of Week 8,SRP092548,Week 8
SRR4895692,RNA-Seq,302,135421028,PRJNA352390,SAMN05977418,73027021,HLA-G-/CDH1+,Cytotrophoblast,GEO,public,"sra,contigs","ncbi,s3,gs","ncbi.public,gs.US,s3.us-east-1",SRX2325055,GSM2374206,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374206,Cytotrophoblast of Week 8,SRP092548,Week 8
SRR4895693,RNA-Seq,302,350128230,PRJNA352390,SAMN05977754,188656154,HLA-G-/CDH1+,Cytotrophoblast,GEO,public,"contigs,sra","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX2325056,GSM2374207,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374207,Cytotrophoblast of Week 8,SRP092548,Week 8
SRR4895694,RNA-Seq,302,265877780,PRJNA352390,SAMN05977755,142962676,HLA-G-/CDH1+,Cytotrophoblast,GEO,public,"contigs,sra","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",SRX2325057,GSM2374208,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374208,Cytotrophoblast of Week 8,SRP092548,Week 8
SRR4895695,RNA-Seq,302,139427058,PRJNA352390,SAMN05977756,75512097,HLA-G-/CDH1+,Cytotrophoblast,GEO,public,"sra,contigs","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX2325058,GSM2374209,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374209,Cytotrophoblast of Week 8,SRP092548,Week 8
SRR4895696,RNA-Seq,302,185692250,PRJNA352390,SAMN05977417,100122665,HLA-G-/CDH1+,Cytotrophoblast,GEO,public,"contigs,sra","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",SRX2325059,GSM2374210,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374210,Cytotrophoblast of Week 8,SRP092548,Week 8
SRR4895697,RNA-Seq,302,124338534,PRJNA352390,SAMN05977757,66934774,HLA-G-/CDH1+,Cytotrophoblast,GEO,public,"contigs,sra","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX2325060,GSM2374211,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374211,Cytotrophoblast of Week 8,SRP092548,Week 8
SRR4895698,RNA-Seq,302,103283396,PRJNA352390,SAMN05977890,55734027,HLA-G-/CDH1+,Cytotrophoblast,GEO,public,"sra,contigs","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX2325061,GSM2374212,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374212,Cytotrophoblast of Week 8,SRP092548,Week 8
SRR4895699,RNA-Seq,302,113006890,PRJNA352390,SAMN05977416,60690346,HLA-G-/CDH1+,Cytotrophoblast,GEO,public,"contigs,sra","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",SRX2325062,GSM2374213,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374213,Cytotrophoblast of Week 8,SRP092548,Week 8
SRR4895700,RNA-Seq,302,126212142,PRJNA352390,SAMN05977415,68611991,HLA-G-/CDH1+,Cytotrophoblast,GEO,public,"sra,contigs","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",SRX2325063,GSM2374214,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374214,Cytotrophoblast of Week 8,SRP092548,Week 8
SRR4895701,RNA-Seq,302,264894166,PRJNA352390,SAMN05977414,142679286,HLA-G-/CDH1+,Cytotrophoblast,GEO,public,"sra,contigs","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",SRX2325064,GSM2374215,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374215,Cytotrophoblast of Week 8,SRP092548,Week 8
SRR4895702,RNA-Seq,302,312160186,PRJNA352390,SAMN05977413,168355108,HLA-G-/CDH1+,Cytotrophoblast,GEO,public,"contigs,sra","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX2325065,GSM2374216,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374216,Cytotrophoblast of Week 8,SRP092548,Week 8
SRR4895703,RNA-Seq,302,116440630,PRJNA352390,SAMN05977412,62364390,HLA-G-/CDH1+,Cytotrophoblast,GEO,public,"contigs,sra","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX2325066,GSM2374217,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374217,Cytotrophoblast of Week 8,SRP092548,Week 8
SRR4895704,RNA-Seq,302,156166012,PRJNA352390,SAMN05977411,84119625,HLA-G-/CDH1+,Cytotrophoblast,GEO,public,"sra,contigs","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",SRX2325067,GSM2374218,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374218,Cytotrophoblast of Week 8,SRP092548,Week 8
SRR4895705,RNA-Seq,302,215335362,PRJNA352390,SAMN05977410,116232843,HLA-G-/CDH1+,Cytotrophoblast,GEO,public,"contigs,sra","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",SRX2325068,GSM2374219,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374219,Cytotrophoblast of Week 8,SRP092548,Week 8
SRR4895706,RNA-Seq,302,125412446,PRJNA352390,SAMN05977409,67520155,HLA-G-/CDH1+,Cytotrophoblast,GEO,public,"contigs,sra","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX2325069,GSM2374220,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374220,Cytotrophoblast of Week 8,SRP092548,Week 8
SRR4895707,RNA-Seq,302,357519076,PRJNA352390,SAMN05977408,191052824,HLA-G-/CDH1+,Cytotrophoblast,GEO,public,"contigs,sra","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",SRX2325070,GSM2374221,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374221,Cytotrophoblast of Week 8,SRP092548,Week 8
SRR4895708,RNA-Seq,302,251366680,PRJNA352390,SAMN05977407,134768905,HLA-G-/CDH1+,Cytotrophoblast,GEO,public,"sra,contigs","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",SRX2325071,GSM2374222,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374222,Cytotrophoblast of Week 8,SRP092548,Week 8
SRR4895709,RNA-Seq,302,198571040,PRJNA352390,SAMN05977406,105200684,HLA-G-/CDH1+,Cytotrophoblast,GEO,public,"sra,contigs","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX2325072,GSM2374223,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374223,Cytotrophoblast of Week 8,SRP092548,Week 8
SRR4895710,RNA-Seq,302,148645306,PRJNA352390,SAMN05977405,79492420,HLA-G-/CDH1+,Cytotrophoblast,GEO,public,"contigs,sra","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",SRX2325073,GSM2374224,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374224,Cytotrophoblast of Week 8,SRP092548,Week 8
SRR4895711,RNA-Seq,302,224835678,PRJNA352390,SAMN05977404,122086755,HLA-G-/CDH1+,Cytotrophoblast,GEO,public,"sra,contigs","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",SRX2325074,GSM2374225,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374225,Cytotrophoblast of Week 8,SRP092548,Week 8
SRR4895712,RNA-Seq,302,268144592,PRJNA352390,SAMN05977403,142507552,HLA-G-/CDH1+,Cytotrophoblast,GEO,public,"contigs,sra","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",SRX2325075,GSM2374226,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374226,Cytotrophoblast of Week 8,SRP092548,Week 8
SRR4895713,RNA-Seq,302,187154232,PRJNA352390,SAMN05977402,99894709,HLA-G-/CDH1+,Cytotrophoblast,GEO,public,"contigs,sra","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",SRX2325076,GSM2374227,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374227,Cytotrophoblast of Week 8,SRP092548,Week 8
SRR4895714,RNA-Seq,302,160334216,PRJNA352390,SAMN05977401,85677871,HLA-G-/CDH1+,Cytotrophoblast,GEO,public,"contigs,sra","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",SRX2325077,GSM2374228,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374228,Cytotrophoblast of Week 8,SRP092548,Week 8
SRR4895715,RNA-Seq,302,205140748,PRJNA352390,SAMN05977400,109458243,HLA-G-/CDH1+,Cytotrophoblast,GEO,public,"contigs,sra","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",SRX2325078,GSM2374229,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374229,Cytotrophoblast of Week 8,SRP092548,Week 8
