1.NAME	2.Length	3.Num_Peaks	4.Num_Reads	5.RPKM
Wrnip1	24581.0	5	229.0	1.28377132136
Serpinb1c	20744.0	3	180.0	1.19572617263
Serpinb6c	29893.0	2	89.0	0.41027234015
1110046J04Rik	28150.0	4	644.0	3.15252981231
Nqo2	27807.0	4	653.0	3.23601688074
Ripk1	36297.0	7	469.0	1.78054865371
Bphl	40434.0	24	2967.0	10.1116626866
4930447K03Rik	33118.0	1	56.0	0.233010589845
Slc22a23	170025.0	2	45.0	0.0364713185195
Prpf4b	31385.0	7	505.0	2.21728224403
4933417A18Rik	32788.0	5	130.0	0.546361589651
Cdyl	136663.0	7	1009.0	1.01740050825
Lyrm4	142561.0	6	843.0	0.814851699362
Fars2	423953.0	6	159.0	0.0516810282206
F13a1	186036.0	16	473.0	0.35036110042
Ly86	77692.0	20	887.0	1.57325475268
Rreb1	129091.0	21	2424.0	2.58754781897
Ssr1	26790.0	2	95.0	0.488655313734
Riok1	28445.0	4	103.0	0.498979864395
Bmp6	158013.0	12	1177.0	1.02644427865
Txndc5	32554.0	1	16.0	0.067727860649
Gcnt2	78135.0	7	1333.0	2.3509114272
Pak1ip1	16024.0	3	386.0	3.31946506556
Mak	58587.0	3	98.0	0.23050298275
Elovl2	42022.0	3	119.0	0.39023118886
Smim13	30734.0	5	1082.0	4.85131983952
Nedd9	53086.0	4	65.0	0.168727195508
Tmem170b	39142.0	2	34.0	0.119698205204
Gm5082	11335.0	2	42.0	0.510598459273
Adtrp	88341.0	4	294.0	0.458602854292
Gm10790	51178.0	1	92.0	0.247717250762
Hivep1	137006.0	7	174.0	0.175009407867
Phactr1	461890.0	26	1518.0	0.452881881145
Tbc1d7	23762.0	7	990.0	5.74121666898
Gfod1	112654.0	11	1671.0	2.04400318008
Sirt5	28488.0	7	488.0	2.36053038665
Ranbp9	82301.0	16	1198.0	2.00587303399
Rnf182	59148.0	4	135.0	0.314517951475
A330076C08Rik	26899.0	3	130.0	0.665976571675
1700029N11Rik	21841.0	4	180.0	1.13566886705
Jarid2	194870.0	22	982.0	0.694413630115
Dtnbp1	84017.0	3	325.0	0.533049972074
Mylip	26199.0	1	28.0	0.147273650034
Gmpr	42913.0	1	16.0	0.0513786678994
Atxn1	419236.0	46	2379.0	0.781965526737
Cap2	152379.0	30	2642.0	2.38923808114
C78339	10252.0	1	15.0	0.201620364523
Nup153	51948.0	5	392.0	1.03984586512
Kif13a	184631.0	10	588.0	0.438858423028
Tpmt	23675.0	2	55.0	0.320128570898
Zfp169	29777.0	1	16.0	0.0740441540641
Phf2	73136.0	11	1242.0	2.34014154046
Fam120a	92612.0	18	972.0	1.44627452291
Wnk2	114728.0	27	3664.0	4.40086226209
Ninj1	12705.0	3	60.0	0.650771185232
1110007C09Rik	17076.0	9	1024.0	8.26352879107
Susd3	21331.0	6	1842.0	11.8995392052
Fgd3	50099.0	10	361.0	0.992955712664
Bicd2	49478.0	3	105.0	0.292434695009
Cenpp	192673.0	9	2258.0	1.61493412648
Aspn	27120.0	5	1489.0	7.56583292501
Omd	13863.0	3	753.0	7.48496005555
9430083A17Rik	6990.0	1	22.0	0.433707806353
Spin1	55683.0	1	22.0	0.054444221152
Shc3	140043.0	13	1889.0	1.85875558447
Cks2	9431.0	4	193.0	2.82001421962
Secisbp2	35933.0	14	1732.0	6.64211123355
Sema4d	96500.0	22	2487.0	3.55140503422
Diras2	30462.0	9	310.0	1.40234546407
Syk	69356.0	5	508.0	1.00932587843
BB123696	31836.0	6	187.0	0.809421702301
Auh	98568.0	10	865.0	1.20929399683
Ror2	180793.0	5	472.0	0.359759376078
Sfxn1	40501.0	5	393.0	1.33714510259
Cplx2	16566.0	4	292.0	2.42894079163
Thoc3	14004.0	3	339.0	3.33579482165
Simc1	51486.0	9	687.0	1.83873574469
Nop16	9884.0	11	3851.0	53.6898902185
Higd2a	4917.0	4	1114.0	31.2202744557
Cltb	22334.0	6	2408.0	14.8573619917
Faf2	46280.0	4	74.0	0.22033835538
Rnf44	12410.0	5	194.0	2.15417847734
Cdhr2	39200.0	1	32.0	0.112490447733
Unc5a	60587.0	7	780.0	1.7740542164
Uimc1	76416.0	11	712.0	1.28394797572
Zfp346	33763.0	11	1007.0	4.10998442266
Fgfr4	19942.0	2	143.0	0.988141318906
Nsd1	112544.0	27	3176.0	3.88874872006
Rab24	6758.0	2	171.0	3.48682103268
Prelid1	7218.0	3	227.0	4.33371865522
Mxd3	8563.0	3	235.0	3.78175728613
Lman2	22951.0	13	1877.0	11.2697528968
Rgs14	18956.0	7	481.0	3.49663347043
Slc34a1	19048.0	4	283.0	2.04733441662
Pfn3	4545.0	2	72.0	2.18298294611
Prr7	12889.0	6	360.0	3.84888567385
Dbn1	18649.0	1	335.0	2.47537495246
Pdlim7	10674.0	1	16.0	0.206559188267
Mir6945	4068.0	1	16.0	0.541989374525
Ddx41	10249.0	7	385.0	5.17643744873
Fam193b	35805.0	5	184.0	0.708151010167
Tmed9	8560.0	6	445.0	7.1637097337
Caml	13412.0	5	442.0	4.54130278296
H2afy	65929.0	6	402.0	0.840236026424
Tifab	9183.0	1	15.0	0.22509114419
Gm10782	9958.0	1	49.0	0.678071814137
Slc25a48	38009.0	1	18.0	0.0652586064488
Tgfbi	33737.0	2	44.0	0.179720637069
Smad5	43369.0	1	31.0	0.0984994985511
Spock1	486242.0	2	60.0	0.0170039772549
Klhl3	101472.0	35	3095.0	4.20306558729
Mir874	4076.0	6	1274.0	43.0712014854
Hnrnpa0	6678.0	1	40.0	0.825401608104
Ubqln1	43498.0	2	90.0	0.285118209172
Gkap1	44838.0	4	1076.0	3.30687495332
Kif27	71347.0	8	1768.0	3.4147450026
Ntrk2	331402.0	4	141.0	0.0586294367104
Agtpbp1	67944.0	5	315.0	0.638868060741
A230056J06Rik	9048.0	1	27.0	0.411209279263
Naa35	53449.0	12	789.0	2.03417893684
Golm1	44789.0	14	1827.0	5.62106898591
Spata31d1d	9828.0	2	42.0	0.588892301166
4930528D03Rik	7821.0	2	42.0	0.740011959579
Dapk1	164981.0	23	2455.0	2.05054497337
Gm3604	19459.0	2	190.0	1.34550345392
Zfp935	17797.0	5	914.0	7.07703151117
Zfp934	45803.0	9	2102.0	6.32398049015
Gm5141	17609.0	4	361.0	2.82503766533
Fbp1	27530.0	1	15.0	0.075082164079
2010111I01Rik	341933.0	59	4605.0	1.85583923449
Gm16907	11994.0	3	174.0	1.99911113342
Fancc	131037.0	21	3120.0	3.28104650775
Hsd17b3	34928.0	9	2286.0	9.01891391746
Slc35d2	37021.0	1	24.0	0.0893335988588
Zfp367	24143.0	9	1448.0	8.26473744724
Habp4	28672.0	9	633.0	3.04226790714
Cdc14b	59994.0	17	1872.0	4.29981489385
1810034E14Rik	23446.0	2	309.0	1.81610708556
Aaed1	24875.0	3	120.0	0.664767671025
Hiatl1	51953.0	5	150.0	0.397861909244
Nlrp4f	32606.0	7	1997.0	8.43980232321
Ptdss1	69572.0	8	2062.0	4.08418970924
4933433G19Rik	39588.0	5	1996.0	6.94782241467
Zfp708	32579.0	8	1176.0	4.97417781406
Rslcan18	21416.0	3	206.0	1.32550263753
Zfp455	18793.0	4	808.0	5.92470841091
Zfp458	18151.0	5	649.0	4.92715102247
F630042J09Rik	8768.0	2	790.0	12.4159022347
Zfp457	17962.0	4	839.0	6.43663678426
Zfp595	23563.0	7	682.0	3.98846261336
Zfp953	25264.0	5	655.0	3.57265369695
Zfp429	14439.0	2	581.0	5.54486210352
Zfp459	19705.0	3	1994.0	13.9444197998
Zfp874a	15194.0	4	988.0	8.96058897534
Zfp874b	16741.0	1	24.0	0.19755206758
AA987161	24269.0	1	16.0	0.0908489338484
A530054K11Rik	24753.0	7	967.0	5.38332210735
Zfp738	20072.0	4	727.0	4.99109109654
Zfp65	27868.0	8	1538.0	7.60505339642
Zfp85os	31577.0	7	445.0	1.94196267285
Adcy2	383500.0	1	17.0	0.00610850997142
Papd7	39906.0	1	31.0	0.107047179689
Srd5a1	42015.0	1	23.0	0.0754354008063
Ndufs6	12607.0	7	768.0	8.39462308457
Mrpl36	5170.0	7	768.0	20.4702153244
D630045M09Rik	6720.0	6	175.0	3.58856246023
Lpcat1	51156.0	10	1256.0	3.38333338967
Slc6a3	45926.0	13	1192.0	3.57659172973
Clptm1l	20638.0	6	376.0	2.51056789543
Tert	26041.0	8	1046.0	5.53510369044
Slc6a18	20274.0	1	18.0	0.122344597638
Slc6a19	23539.0	4	184.0	1.07716330001
Slc6a19os	14031.0	4	141.0	1.38478459017
Slc12a7	57046.0	6	921.0	2.22477536363
Nkd2	32304.0	2	63.0	0.268742270425
Trip13	29306.0	3	735.0	3.45606998149
Brd9	27058.0	1	33.0	0.168062175682
Tppp	30335.0	4	335.0	1.52178234674
Slc9a3	48550.0	5	154.0	0.43710242976
Exoc3	42896.0	7	2722.0	8.74425991802
Ahrr	85192.0	8	1468.0	2.37453718845
Sdha	31986.0	5	1184.0	5.10086117026
Ccdc127	13352.0	2	1376.0	14.2011607773
Zfp825	17894.0	4	956.0	7.36210815581
Erap1	56004.0	6	1653.0	4.06729376251
Cast	117636.0	9	785.0	0.919562266664
Pcsk1	46512.0	1	36.0	0.106656964762
Ell2	68875.0	7	286.0	0.572210938124
Glrx	14266.0	1	21.0	0.202847102757
Rhobtb3	78288.0	11	1478.0	2.601542767
Mctp1	652663.0	14	1358.0	0.286722986176
2210408I21Rik	482144.0	5	959.0	0.274090242201
Fam172a	461551.0	11	351.0	0.104794660317
Pou5f2	5395.0	5	218.0	5.56822503561
9330111N05Rik	119522.0	3	451.0	0.519972558285
Gpr98	542077.0	32	5593.0	1.42179038376
Lysmd3	18085.0	5	329.0	2.50685444831
Mef2c	167652.0	13	361.0	0.296722307212
Rasa1	78788.0	11	526.0	0.919977915378
Edil3	505754.0	15	1100.0	0.299712663311
Hapln1	75197.0	7	456.0	0.835633922945
Xrcc4	244695.0	4	1236.0	0.696057487536
Atp6ap1l	25907.0	2	42.0	0.223400375801
Atg10	292639.0	28	2199.0	1.03548725851
A830009L08Rik	23096.0	4	154.0	0.918831094771
Ssbp2	249079.0	30	2919.0	1.61491145678
4833422C13Rik	44208.0	4	111.0	0.345998204635
Acot12	48628.0	4	177.0	0.501578130495
Rasgrf2	885438.0	61	9127.0	1.42043586074
Msh3	147123.0	20	1613.0	1.51079496705
Dhfr	38271.0	5	330.0	1.1882172793
Ankrd34b	19690.0	3	598.0	4.18511312782
Fam151b	38412.0	2	135.0	0.484304586948
Zfyve16	47062.0	5	1418.0	4.15200229983
Thbs4	47233.0	6	237.0	0.691440078718
Mtx3	17444.0	4	131.0	1.03484892226
Cmya5	108010.0	5	300.0	0.382744556447
Gm4814	5452.0	1	19.0	0.480230222118
Papd4	48884.0	6	320.0	0.902059068639
Homer1	56391.0	1	22.0	0.05376066334
Jmy	73712.0	2	74.0	0.138339199683
Bhmt	24868.0	2	42.0	0.232734177894
Bhmt2	22206.0	1	19.0	0.117905753895
Dmgdh	82388.0	1	19.0	0.0317790839805
Arsb	175338.0	2	45.0	0.0353661837781
Mir5624	4061.0	1	30.0	1.01798176661
Lhfpl2	141614.0	5	275.0	0.267595150056
Scamp1	87849.0	4	964.0	1.51213980498
Ap3b1	211357.0	8	273.0	0.177990877913
Tbca	57957.0	9	511.0	1.21497330814
Wdr41	50973.0	6	286.0	0.773174589749
Pde8b	202946.0	44	4036.0	2.740453237
Aggf1	28675.0	1	16.0	0.076889721903
F2r	20645.0	3	771.0	5.14625408683
Iqgap2	268746.0	18	1992.0	1.02140753931
Sv2c	177135.0	1	15.0	0.0116691335823
Ankdd1b	59027.0	13	2573.0	6.00676731785
Polk	65797.0	5	289.0	0.605262105547
Col4a3bp	101433.0	13	1181.0	1.60443586403
Hmgcr	25973.0	5	476.0	2.52543718758
Fam169a	61880.0	1	52.0	0.115798990313
Nsa2	12500.0	1	15.0	0.165360958168
Gfm2	42507.0	3	381.0	1.23514019381
Gm2373	18964.0	4	768.0	5.58062714761
Gm5086	27995.0	2	51.0	0.251039139922
Arhgef28	311571.0	35	3175.0	1.40423060924
Foxd1	6461.0	1	17.0	0.362577553636
Fcho2	96044.0	4	79.0	0.113346623208
2310020H05Rik	15394.0	1	17.0	0.152177054309
Zfp366	66210.0	3	727.0	1.51308232125
Ptcd2	29030.0	7	912.0	4.3291191253
Mrps27	74776.0	2	332.0	0.611825520127
Map1b	99139.0	2	44.0	0.0611589297129
Cartpt	6201.0	7	371.0	8.24449221633
Mccc2	71108.0	16	2599.0	5.03662422275
Bdp1	90077.0	10	1967.0	3.00913852145
Smn1	18494.0	2	82.0	0.610990887573
Gtf2h2	28033.0	1	15.0	0.0737349544142
Ocln	59132.0	1	16.0	0.0372862878909
Ccdc125	31760.0	1	15.0	0.0650822410924
Mrps36	12720.0	3	138.0	1.49500866268
Cenph	20214.0	8	724.0	4.93557821779
Slc30a5	34780.0	1	130.0	0.515069114476
Mast4	606004.0	41	3681.0	0.837031998434
Erbb2ip	105801.0	10	496.0	0.646016540889
Nln	90176.0	8	749.0	1.1445705959
Sgtb	35652.0	3	91.0	0.35172985137
Trappc13	40314.0	6	275.0	0.9400014779
Adamts6	210891.0	1	19.0	0.0124150161505
Ipo11	146477.0	7	159.0	0.149582029651
Kif2a	65530.0	1	49.0	0.103040426143
Zswim6	169562.0	7	335.0	0.2722500766
Ndufaf2	110037.0	3	90.0	0.112708196903
Pde4d	1305807.0	97	9948.0	1.04980471326
Rab3c	230019.0	2	234.0	0.140185753536
3110015C05Rik	21963.0	9	1309.0	8.21296021496
Gpbp1	68362.0	6	292.0	0.588599414208
Mier3	36417.0	8	628.0	2.37633252165
Map3k1	66549.0	2	56.0	0.115957335414
Ankrd55	99552.0	2	107.0	0.148110388908
Il6st	46791.0	8	275.0	0.809882660769
Il31ra	61855.0	2	62.0	0.138123830011
Ddx4	57978.0	2	70.0	0.166374416039
Slc38a9	81987.0	1	17.0	0.028572988084
Ppap2a	71118.0	16	2108.0	4.08453673024
Skiv2l2	63601.0	6	172.0	0.372662966578
Cdc20b	59757.0	11	993.0	2.28987721746
Snx18	30386.0	7	612.0	2.77542581009
Hspb3	4781.0	2	59.0	1.70053275673
Arl15	366954.0	27	3338.0	1.25350606698
A430090L17Rik	31245.0	5	838.0	3.69585754906
Ndufs4	104300.0	10	1136.0	1.50087926237
Emb	57843.0	1	16.0	0.0381171926692
Hcn1	382709.0	5	1719.0	0.618954800057
1700003P14Rik	36462.0	1	27.0	0.102041071767
Nnt	78695.0	1	19.0	0.0332704132535
Paip1	35724.0	2	86.0	0.33173409105
4833420G17Rik	27359.0	1	16.0	0.0805882077403
3110070M22Rik	5128.0	1	15.0	0.403083458872
Gm7120	11467.0	1	15.0	0.180257432379
Gm10406	25335.0	1	134.0	0.728845746808
Gm3696	26433.0	1	47.0	0.245020902971
Gm5797	12408.0	3	87.0	0.966204824883
4933406F09Rik	14213.0	1	21.0	0.20360351565
Flnb	137631.0	3	247.0	0.247304729478
4930452B06Rik	239119.0	1	15.0	0.00864428162168
Fhit	1615939.0	32	4956.0	0.422627807876
Cadps	454517.0	2	46.0	0.0139463138447
Gm5087	131251.0	26	5014.0	5.26421287109
Synpr	165512.0	16	2794.0	2.32620855849
Atxn7	98811.0	12	528.0	0.736343338229
Olfr720	4951.0	1	105.0	2.92245684501
Slc4a7	100919.0	2	51.0	0.0696384300491
Nek10	189879.0	12	992.0	0.719923699225
Lrrc3b	85471.0	21	2889.0	4.657796291
Rarb	148637.0	2	89.0	0.0825115621554
Thrb	381129.0	19	1748.0	0.632005950035
Nr1d2	39051.0	3	130.0	0.458736109229
Ube2e2	324051.0	12	770.0	0.327438010758
Nid2	64531.0	6	241.0	0.514636259038
2700060E02Rik	16422.0	4	993.0	8.33249256386
D14Ertd670e	9753.0	6	756.0	10.6815752738
Gng2	108691.0	35	4000.0	5.07128643486
Kcnk5	45725.0	2	55.0	0.165752737365
Nudt13	26886.0	3	346.0	1.77337931532
Ecd	32263.0	1	47.0	0.200745049383
Ppp3cb	51260.0	1	15.0	0.0403240729047
1810062O18Rik	28388.0	1	15.0	0.0728128778742
Usp54	73443.0	1	15.0	0.0281444382323
Sec24c	24530.0	7	2621.0	14.7238439787
Mir6946	4069.0	1	30.0	1.01598032789
6230400D17Rik	5088.0	2	266.0	7.20420841073
Chchd1	5399.0	1	157.0	4.00717269129
Zswim8	20068.0	7	475.0	3.26167925427
Camk2g	63216.0	2	83.0	0.180926763371
Plau	10727.0	3	388.0	4.98431153235
Vcl	108241.0	21	3477.0	4.42654240344
Ap3m1	22701.0	4	458.0	2.78017557379
Adk	376418.0	9	372.0	0.136183437115
Kat6b	176709.0	1	17.0	0.0132569001807
Samd8	52195.0	1	15.0	0.0396017238642
1700112E06Rik	1040377.0	6	144.0	0.0190731965241
Kcnma1	709512.0	16	1147.0	0.222769334202
Dlg5	115968.0	2	56.0	0.0665428800573
E330034G19Rik	20596.0	4	192.0	1.28460639478
Polr3a	42353.0	1	35.0	0.113876890576
Ppif	10297.0	2	48.0	0.64236557509
Ppifos	8927.0	2	48.0	0.74094749935
Zcchc24	61217.0	12	1076.0	2.42209940306
Anxa11	48650.0	13	964.0	2.73052352986
Plac9b	19034.0	5	1080.0	7.8188957839
Tmem254b	7660.0	3	150.0	2.69844905626
Cphx2	17837.0	7	398.0	3.07477253979
4933413J09Rik	46910.0	5	291.0	0.854829084537
Slmap	124566.0	32	2689.0	2.97469893144
Dennd6a	58773.0	12	1216.0	2.85106717273
Erc2	860096.0	1	15.0	0.00240323403096
Cacna2d3	820922.0	60	4113.0	0.690412346263
Il17rb	16729.0	2	539.0	4.43987269872
Cacna1d	455218.0	50	4793.0	1.45090753679
Dcp1a	51492.0	8	1099.0	2.94109915175
Tkt	29595.0	6	227.0	1.05696169128
Prkcd	34855.0	8	1558.0	6.15962255116
Rft1	40939.0	4	483.0	1.62577946854
Sfmbt1	111555.0	16	612.0	0.755986631397
Tmem110	55617.0	17	1928.0	4.77695559731
Itih4	19511.0	1	35.0	0.247195322974
Nek4	39914.0	6	231.0	0.797514266855
Gnl3	10699.0	5	1057.0	13.6139306464
Snord69	4059.0	5	1057.0	35.8845636822
Snord19	4054.0	5	1057.0	35.9288219008
Pbrm1	106455.0	6	1074.0	1.39024054821
Stab1	33625.0	2	41.0	0.168024765424
Sema3g	15639.0	2	42.0	0.370076957342
Dnah1	67522.0	5	834.0	1.70205067869
Capn7	39260.0	8	893.0	3.13438902283
Sh3bp5	66070.0	7	335.0	0.698702398796
Mettl6	20180.0	1	20.0	0.136571653591
Eaf1	18780.0	2	35.0	0.25681724955
Hacl1	37740.0	1	15.0	0.0547697927158
Btd	31141.0	1	15.0	0.0663759024146
Ankrd28	134401.0	7	527.0	0.540330955835
Parg	99579.0	3	84.0	0.116242049747
Ercc6	71469.0	5	90.0	0.17353078765
Prrxl1	53320.0	4	938.0	2.42417758754
Mapk8	73261.0	1	15.0	0.0282143565757
Ptpn20	55485.0	5	227.0	0.563770050525
Rbp3	14195.0	10	642.0	6.23234326309
Grid1	764980.0	5	159.0	0.0286416990734
Rubie	11521.0	9	1713.0	20.4889130964
4933425B07Rik	38618.0	7	369.0	1.31670450662
Cnih1	16791.0	6	772.0	6.33566889531
Gmfb	18094.0	1	46.0	0.350328104883
Cgrrf1	25947.0	5	1650.0	8.76291353453
Samd4	226853.0	32	2186.0	1.32787552054
Fbxo34	63402.0	4	72.0	0.156488083815
Ktn1	76809.0	2	81.0	0.145319749981
Tmem260	72808.0	8	1227.0	2.32229397492
Slc35f4	231318.0	7	197.0	0.117356873651
Olfr730	4957.0	4	1590.0	44.2007806278
Olfr731	4981.0	1	22.0	0.60863633134
Olfr732	5044.0	2	65.0	1.77578348548
Olfr734	4942.0	2	731.0	20.3829185924
Olfr735	5065.0	1	33.0	0.897813691926
Tlr11	9750.0	2	166.0	2.34614692785
Olfr739	4930.0	1	17.0	0.475175167148
Olfr740	4936.0	1	88.0	2.45674032934
Olfr741	17339.0	13	1776.0	14.1146674023
Vmn2r89	13332.0	1	17.0	0.175713589412
Gm5622	114164.0	16	3452.0	4.16671066473
Gm5800	9489.0	3	182.0	2.64303354643
Ang4	13699.0	1	15.0	0.150887800357
AY358078	30314.0	3	328.0	1.49101609484
Arhgef40	25415.0	1	29.0	0.157238762767
Zfp219	18657.0	1	15.0	0.110790157962
Tmem253	6923.0	1	15.0	0.298571714155
Hnrnpc	34649.0	1	15.0	0.0596557469795
Rpgrip1	54437.0	3	102.0	0.258200882566
Supt16	40821.0	7	220.0	0.742661269054
Sall2	21494.0	1	32.0	0.205156115713
Olfr1510	5039.0	1	52.0	1.42203642004
Olfr1508	8741.0	1	42.0	0.662124875399
Dad1	18269.0	11	1027.0	7.74653347374
Abhd4	19041.0	10	652.0	4.71856103169
Slc7a7	51414.0	9	1671.0	4.47864656024
Lrp10	10145.0	5	172.0	2.33629742113
Rem2	8335.0	6	632.0	10.4487228116
Haus4	16577.0	2	144.0	1.19703896846
Ajuba	14193.0	3	125.0	1.21363346784
4931414P19Rik	26246.0	1	16.0	0.0840056685044
Slc7a8	63672.0	1	31.0	0.0670911036666
Homez	15422.0	2	282.0	2.51976560559
Ppp1r3e	5942.0	3	154.0	3.57141079852
Efs	14246.0	4	255.0	2.46660140465
Il25	7142.0	1	40.0	0.771777084699
Cmtm5	6681.0	1	40.0	0.825030974243
Myh6	28687.0	9	1810.0	8.69451128511
D830015G02Rik	9563.0	7	1133.0	16.3262893098
Myh7	27862.0	8	1353.0	6.69171202117
Ngdn	12684.0	3	330.0	3.58516741533
Gm10364	8515.0	3	287.0	4.64460706538
Zfhx2	34390.0	4	791.0	3.16953857494
Ap1g2	11744.0	6	1498.0	17.5771113856
Dhrs2	23434.0	3	82.0	0.482191067457
Dhrs4	12820.0	1	24.0	0.257973413678
Dcaf11	14037.0	1	22.0	0.215973325241
Emc9	7731.0	2	81.0	1.44378019355
Rec8	11230.0	1	58.0	0.711704925328
Tm9sf1	11841.0	1	17.0	0.197839166797
Nedd8	13640.0	4	178.0	1.79828021468
Gmpr2	10517.0	4	467.0	6.11894769296
Tinf2	6737.0	5	150.0	3.06814899376
Cideb	8370.0	2	69.0	1.13599224548
Mcpt-ps1	6563.0	3	444.0	9.32249802255
Mcpt1	6428.0	1	18.0	0.385876535861
Gzmg	6999.0	10	567.0	11.1634594562
Gzmn	12801.0	1	37.0	0.398299315952
Gzmf	10145.0	1	24.0	0.325994988995
Rnf17	126335.0	2	47.0	0.0512655837909
Pspc1	59868.0	9	951.0	2.1889583642
Zmym5	24880.0	3	263.0	1.45665635042
Zmym2	78785.0	13	763.0	1.33454349476
Gja3	27571.0	10	812.0	4.05840369809
Gjb6	14311.0	6	486.0	4.67970009488
Cryl1	127450.0	9	754.0	0.815235794811
Ift88	97866.0	5	298.0	0.41960065748
Phf11b	24367.0	1	42.0	0.237519330893
Phf11c	16680.0	2	81.0	0.669176539347
Setdb2	42867.0	1	24.0	0.0771507024833
Cab39l	111923.0	21	1667.0	2.052428286
Atp8a2	443094.0	17	1836.0	0.570990051764
Amer2	6718.0	1	15.0	0.307682640234
Spata13	133828.0	14	1895.0	1.95125469338
Mipep	124915.0	13	1518.0	1.67459161896
Tnfrsf19	78154.0	13	1457.0	2.56897616725
Sacs	106237.0	9	286.0	0.370972715375
Sgcg	43376.0	3	84.0	0.266858794534
Ebpl	24683.0	6	526.0	2.93656443693
Kpna3	78762.0	4	83.0	0.14521553888
Spryd7	26582.0	1	22.0	0.114047760379
Dleu2	83538.0	5	216.0	0.35630458558
Mir16-1	4093.0	2	68.0	2.28938536432
Mir15a	4084.0	2	68.0	2.29443053285
Rnaseh2b	44888.0	3	47.0	0.144284386211
Gucy1b2	67620.0	6	203.0	0.413687697279
Fam124a	56749.0	8	1960.0	4.75937135468
Ints6	88785.0	2	78.0	0.121061691512
4931440J10Rik	73626.0	4	114.0	0.213366080269
Wdfy2	123197.0	4	397.0	0.444060464084
Defb48	10987.0	3	84.0	1.05354210173
Fdft1	36643.0	1	35.0	0.131622081886
Gata4	50346.0	6	597.0	1.63403401836
Fam167a	33109.0	5	145.0	0.603494994671
Tdh	20746.0	1	24.0	0.159414786626
Mtmr9	24344.0	1	15.0	0.0849084775343
Xkr6	217881.0	30	1797.0	1.13652881553
Pinx1	63548.0	2	69.0	0.149623199702
Rp1l1	45076.0	9	631.0	1.9290155257
Prss55	13947.0	1	16.0	0.158085091817
Msra	337283.0	40	3581.0	1.46305820137
Kif13b	157766.0	29	3624.0	3.16538477027
Ints9	93791.0	5	346.0	0.508354493199
Fzd3	74023.0	7	1183.0	2.2022661145
Fbxo16	58802.0	1	37.0	0.0867084375276
Zfp395	44255.0	2	33.0	0.102755086422
Elp3	66667.0	16	1536.0	3.17491452224
Nuggc	47177.0	18	1356.0	3.96078349046
Scara5	82541.0	8	776.0	1.2955188284
Ptk2b	131796.0	18	1927.0	2.01479664525
Ppp2r2a	62416.0	1	20.0	0.0441556006386
Ebf2	201661.0	15	679.0	0.463980353976
Gm6878	13824.0	8	476.0	4.74487703075
4930438E09Rik	69701.0	2	50.0	0.0988513783683
Adam7	40353.0	7	230.0	0.785423231204
Adam28	52964.0	5	227.0	0.590604585253
Nkx3-1	7967.0	7	553.0	9.5649355536
Slc25a37	47253.0	3	364.0	1.06150912416
Entpd4	33592.0	5	425.0	1.74343115477
Loxl2	90359.0	13	1737.0	2.64898888818
R3hcc1	14277.0	4	305.0	2.9438427915
Chmp7	19592.0	1	23.0	0.161771047615
Tnfrsf10b	20940.0	10	873.0	5.74499030883
Rhobtb2	24556.0	7	149.0	0.836142652405
Pebp4	15554.0	1	21.0	0.186049682907
Bin3	42062.0	4	153.0	0.501248684474
Ccar2	19623.0	6	654.0	4.59265770786
9930012K11Rik	9098.0	1	15.0	0.227194106078
Pdlim2	16598.0	3	718.0	5.96101779152
Sorbs3	31204.0	11	1175.0	5.18894815427
Ppp3cc	75552.0	18	1626.0	2.96569380449
Piwil2	60615.0	11	917.0	2.08468748989
Bmp1	49706.0	1	17.0	0.0471293923076
Hr	23493.0	4	120.0	0.703873316169
Fam160b2	20541.0	1	18.0	0.120754314421
Xpo7	116383.0	1	20.0	0.0236805716424
Fndc3a	176051.0	17	1021.0	0.799169645392
Cysltr2	23987.0	2	45.0	0.258516526922
Rcbtb2	45545.0	3	252.0	0.762450350536
Rb1	134290.0	1	18.0	0.0184705813725
Mir687	4089.0	1	18.0	0.606606596359
4933402J15Rik	18215.0	1	36.0	0.272348544882
Htr2a	70020.0	9	639.0	1.25756512745
Esd	22469.0	6	277.0	1.69882153977
Lrch1	197205.0	29	2256.0	1.57642352554
5031414D18Rik	40506.0	4	807.0	2.74540177672
Lrrc63	50581.0	9	999.0	2.7216345599
Zc3h13	64054.0	2	68.0	0.146289916261
Siah3	74160.0	6	258.0	0.479404072357
Spert	14283.0	2	64.0	0.617464895489
Cog3	56143.0	14	1507.0	3.69887258071
Slc25a30	29039.0	6	186.0	0.88263881387
Gtf2f2	117929.0	9	1024.0	1.19655061636
Gpalpp1	28584.0	7	564.0	2.71899140564
Enox1	569001.0	23	1121.0	0.271484048513
Gm6994	31386.0	3	209.0	0.917618265496
Dnajc15	52701.0	1	41.0	0.107205418064
Epsti1	102418.0	16	1317.0	1.77198980247
Fam216b	11984.0	2	195.0	2.24225264538
Tnfsf11	34598.0	6	211.0	0.840394487479
Akap11	48615.0	9	736.0	2.08621593492
Dgkh	159481.0	10	266.0	0.229839368914
Vwa8	357133.0	91	11067.0	4.27023388122
Rgcc	16886.0	1	16.0	0.13057045929
4930529K09Rik	20073.0	2	37.0	0.254004361256
Diap3	488792.0	45	6624.0	1.86744563963
Klhl1	417770.0	1	15.0	0.0049477271635
Mzt1	15593.0	1	119.0	1.05164464941
