gene_id	DOG_iv	DOG_length	DOG_read_count	RPKM
GPATCH3	chr1:27216869-27216978,	109	4.52777777778	1.63287710614
GPATCH8	chr17:42466873-42472644,	5771	15.0	0.102172749157
GPBAR1	chr2:219128582-219128851,chr2:219134893-219135114,	490	1.30555555556	0.104735562975
GPBP1	chr5:56560506-56570506,	10000	21.25	0.0835321825127
GPBP1L1	chr1:46084578-46085715,chr1:46089731-46092975,	4381	8.0	0.0717813510321
GPC1	chr2:241407495-241408838,chr2:241408838-241417495,	10000	19.5	0.0766530615999
GPC2	chr7:99766373-99767228,	855	10.6111111111	0.487853743376
GPC3	chrX:132659775-132669775,	10000	2.0	0.00786185247179
GPC4	chrX:132425063-132435063,	10000	0	0.0
GPC5	chr13:93519487-93529487,	10000	1.0	0.00393092623589
GPC6	chr13:95060273-95070273,	10000	3.0	0.0117927787077
GPCPD1	chr20:5515079-5525079,	10000	16.0	0.0628948197743
GPD1	chr12:50505103-50505763,chr12:50514240-50515103,	1523	1.33333333333	0.0344138869415
GPD1L	chr3:32210207-32220207,	10000	5.0	0.0196546311795
GPD2	chr2:157442915-157452915,	10000	6.0	0.0235855574154
GPHA2	chr11:64691942-64692142,	200	0	0.0
GPHB5	chr14:63769548-63770230,chr14:63770230-63779548,	10000	9.0	0.035378336123
GPHN	chr14:67648525-67656109,	7584	7.0	0.0362822832954
GPI	chr19:34893318-34895302,	1984	5.11111111111	0.101267140934
GPIHBP1	chr8:144299044-144309044,	10000	2.0	0.00786185247179
GPKOW	chrX:48960322-48970322,	10000	36.6666666667	0.144133961983
GPM6A	chr4:176544087-176554087,	10000	0	0.0
GPM6B	chrX:13787480-13789061,	1581	20.8055555556	0.517299836722
GPN2	chr1:27195872-27200947,chr1:27200947-27205872,	10000	212.416666667	0.834994247941
GPN3	chr12:110888216-110890290,	2074	3.0	0.0568600709146
GPNMB	chr7:23314729-23324729,	10000	5.0	0.0196546311795
GPR1	chr2:207030041-207036674,chr2:207036674-207037083,chr2:207037083-207037653,chr2:207037653-207040041,	10000	3.08333333333	0.012120355894
GPR1-AS	chr2:207130967-207139364,	8397	8.0	0.0374507679971
GPR101	chrX:136102306-136112306,	10000	3.0	0.0117927787077
GPR107	chr9:132902448-132912448,	10000	12.0	0.0471711148307
GPR108	chr19:6720662-6726722,chr19:6726722-6729924,	9262	6.0	0.0254648644087
GPR110	chr6:46957812-46967812,	10000	5.0	0.0196546311795
GPR111	chr6:47665533-47666288,	755	1.0	0.0520652481575
GPR112	chrX:135499047-135509047,	10000	2.0	0.00786185247179
GPR113	chr2:26521040-26523333,chr2:26523333-26531040,	10000	7.0	0.0275164836513
GPR114	chr16:57611100-57621100,	10000	11.0	0.0432401885948
GPR115	chr6:47689757-47699757,	10000	0	0.0
GPR116	chr6:46810241-46817519,chr6:46817519-46820241,	10000	0	0.0
GPR119	chrX:129508318-129517335,chrX:129517335-129518318,	10000	1.0	0.00393092623589
GPR12	chr13:27319338-27329338,	10000	2.0	0.00786185247179
GPR123	chr10:134945179-134955179,	10000	0	0.0
GPR124	chr8:37707431-37711504,	4073	1.56944444444	0.0151469932297
GPR125	chr4:22378996-22388996,	10000	3.0	0.0117927787077
GPR126	chr6:142767403-142777403,	10000	3.0	0.0117927787077
GPR128	chr3:100414323-100424323,	10000	3.0	0.0117927787077
GPR132	chr14:105505725-105515725,	10000	85.0	0.334128730051
GPR133	chr12:131626008-131636008,	10000	5.0	0.0196546311795
GPR135	chr14:59920239-59929405,chr14:59929405-59930239,	10000	12.0	0.0471711148307
GPR137	chr11:64056972-64058792,	1820	1.72222222222	0.0371974094361
GPR137B	chr1:236372209-236378421,	6212	15.8472222222	0.100280524146
GPR137C	chr14:53104431-53108604,	4173	128.166666667	1.20731778712
GPR139	chr16:20033042-20043042,	10000	4.0	0.0157237049436
GPR141	chr7:37780913-37790913,	10000	2.0	0.00786185247179
GPR142	chr17:72368739-72378739,	10000	2.0	0.00786185247179
GPR143	chrX:9687780-9693452,	5672	16.6527777778	0.115410509639
GPR148	chr2:131487909-131497909,	10000	4.0	0.0157237049436
GPR149	chr3:154045460-154055460,	10000	5.0	0.0196546311795
GPR15	chr3:98251994-98261994,	10000	250.305555556	0.983932675323
GPR150	chr5:94957284-94967284,	10000	4.0	0.0157237049436
GPR151	chr5:145891069-145894416,	3347	7.0	0.082212380195
GPR152	chr11:67211292-67212879,chr11:67212879-67218771,	7479	114.388888889	0.601222468817
GPR153	chr1:6299502-6304251,chr1:6305638-6307405,	6516	0.5	0.00301636451496
GPR155	chr2:175294303-175296299,	1996	2.0	0.0393880384358
GPR156	chr3:119874327-119884327,	10000	1.0	0.00393092623589
GPR157	chr1:9154475-9164475,	10000	3.0	0.0117927787077
GPR158	chr10:25891157-25901157,	10000	4.0	0.0157237049436
GPR158-AS1	chr10:25437000-25447000,	10000	2.0	0.00786185247179
GPR160	chr3:169803183-169805367,	2184	1.5	0.026998119752
GPR162	chr12:6936583-6937537,	954	0	0.0
GPR173	chrX:53109796-53111541,chrX:53117728-53119796,	3813	1147.25	11.8273147761
GPR174	chrX:78427726-78437726,	10000	1472.19444444	5.787087766
GPR176	chr15:40081222-40091222,	10000	6.0	0.0235855574154
GPR179	chr17:36479101-36481492,	2391	2.0	0.0328810224667
GPR180	chr13:95286899-95296899,	10000	7.0	0.0275164836513
GPR182	chr12:57390469-57392616,chr12:57400297-57400469,	2319	2.33333333333	0.0395522260331
GPR19	chr12:12803994-12808042,chr12:12808042-12813994,	10000	5.5	0.0216200942974
GPR20	chr8:142356586-142364720,chr8:142364720-142366586,	10000	1.0	0.00393092623589
GPR26	chr10:125456913-125466913,	10000	0	0.0
GPR27	chr3:71804328-71810805,chr3:71810805-71814328,	10000	2.5	0.00982731558974
GPR3	chr1:27722317-27730733,	8416	33.1388888889	0.15478437234
GPR31	chr6:167560359-167562629,chr6:167562629-167570359,	10000	1.0	0.00393092623589
GPR32	chr19:51274989-51284989,	10000	5.0	0.0196546311795
GPR33	chr14:31942149-31952149,	10000	4.0	0.0157237049436
GPR35	chr2:241570676-241580676,	10000	62.9722222222	0.247539160466
GPR37	chr7:124375654-124385654,	10000	2.0	0.00786185247179
GPR4	chr19:46088122-46093022,	4900	10.0277777778	0.0804458260294
GPR45	chr2:105859924-105869924,	10000	1.0	0.00393092623589
GPR50	chrX:150349937-150359937,	10000	2.0	0.00786185247179
GPR55	chr2:231769232-231772042,	2810	0.5	0.00699453066885
GPR56	chr16:57698951-57702156,	3205	0	0.0
GPR6	chr6:110301923-110311923,	10000	6.0	0.0235855574154
GPR61	chr1:110088455-110091185,	2730	5.25	0.0755947353057
GPR62	chr3:52001482-52001520,	38	1.55555555556	1.60915109072
GPR63	chr6:97231997-97241997,	10000	3.0	0.0117927787077
GPR64	chrX:19002480-19007424,	4944	5.0	0.0397545129035
GPR65	chr14:88481155-88484948,	3793	4.0	0.0414545345204
GPR68	chr14:91691740-91698875,	7135	13.0	0.0716216412987
GPR75-ASB3	chr2:53887449-53897116,	9667	11.0	0.0447296871779
GPR78	chr4:8591750-8594386,	2636	3.0	0.0447374002568
GPR83	chr11:94100476-94110476,	10000	1.0	0.00393092623589
GPR84	chr12:54746228-54747474,	1246	0.5	0.015774182327
GPR85	chr7:112710467-112720467,	10000	5.0	0.0196546311795
GPR88	chr1:101007583-101017583,	10000	2.0	0.00786185247179
GPR97	chr16:57723290-57728712,	5422	7.0	0.0507496931967
GPR98	chr5:90460033-90470033,	10000	1.0	0.00393092623589
GPRASP2	chrX:101972661-101975641,	2980	0.444444444444	0.00586267894988
GPRC5A	chr12:13066600-13068762,chr12:13068852-13076600,	9910	4.5	0.0178498164092
GPRC5B	chr16:19868859-19870292,	1433	1.5	0.0411471692522
GPRC5C	chr17:72443568-72453568,	10000	1.0	0.00393092623589
GPRC5D	chr12:13083708-13093708,	10000	10.0	0.0393092623589
GPRC6A	chr6:117103247-117113247,	10000	1.0	0.00393092623589
GPRIN1	chr5:176022769-176022802,	33	0	0.0
GPRIN3	chr4:90155428-90165428,	10000	351.0	1.3797551088
GPS1	chr17:80015346-80015747,chr17:80023697-80025346,	2050	14.7638888889	0.283101259401
GPS2	chr17:7205977-7208950,chr17:7208950-7210317,chr17:7215782-7215977,	4535	2.7037037037	0.0234356335677
GPSM1	chr9:139254057-139256351,chr9:139258263-139258407,	2438	27.5555555556	0.444293914184
GPT	chr8:145732555-145734551,chr8:145736589-145736666,	2073	22.3287037037	0.423408042462
GPT2	chr16:46965201-46975201,	10000	20.0	0.0786185247179
GPX1	chr3:49384608-49386578,chr3:49386578-49394608,	10000	5.875	0.0230941916359
GPX3	chr5:150408554-150409503,	949	5.5	0.227819750236
GPX4	chr19:1106788-1107632,	844	2.5	0.116437388504
GPX6	chr6:28461072-28471072,	10000	0	0.0
GPX7	chr1:53074723-53084723,	10000	28.0	0.110065934605
GPX8	chr5:54469005-54473129,	4124	2.0	0.019063657788
GRAMD1A	chr19:35517373-35521591,	4218	45.2222222222	0.421444333283
GRAMD1B	chr11:123498479-123499894,	1415	0	0.0
GRAMD1C	chr3:113666021-113666747,	726	2.91666666667	0.157922885969
GRAMD2	chr15:72442146-72443311,chr15:72443311-72452146,	10000	8.0	0.0314474098872
GRAMD3	chr5:125829853-125839853,	10000	11.0277777778	0.0433493809903
GRAMD4	chr22:47075688-47080306,	4618	317.388888889	2.70167239133
GRAP2	chr22:40369346-40379346,	10000	541.555555556	2.12881494153
GRAPL	chr17:19062148-19072148,	10000	0	0.0
GRASP	chr12:52409673-52416615,	6942	52.0277777778	0.294608695854
GRB10	chr7:50647759-50657759,	10000	0	0.0
GRB14	chr2:165339322-165349322,	10000	3.0	0.0117927787077
GRB2	chr17:73304156-73314156,	10000	29.0	0.113996860841
GRB7	chr17:37903538-37903967,chr17:37903967-37913538,	10000	8.0	0.0314474098872
GREB1	chr2:11782912-11788303,chr2:11788303-11792912,	10000	4.0	0.0157237049436
GREB1L	chr18:19102791-19109261,	6470	8.5	0.0516427712598
GREM1	chr15:33026870-33036870,	10000	7.0	0.0275164836513
GREM2	chr1:240642872-240648489,chr1:240648489-240652872,	10000	3.27777777778	0.0128847026621
GRHL1	chr2:10142412-10152412,	10000	0	0.0
GRHL2	chr8:102681952-102688769,chr8:102688769-102691952,	10000	2.5	0.00982731558974
GRHPR	chr9:37436986-37438099,	1113	1.5	0.0529774425323
GRIA1	chr5:153193429-153203429,	10000	1.0	0.00393092623589
GRIA2	chr4:158287226-158297226,	10000	2.0	0.00786185247179
GRIA3	chrX:122624766-122634766,	10000	1.0	0.00393092623589
GRIA4	chr11:105852819-105862819,	10000	7.0	0.0275164836513
GRID2	chr4:94695706-94705706,	10000	2.0	0.00786185247179
GRID2IP	chr7:6526408-6536408,	10000	8.0	0.0314474098872
GRIFIN	chr7:2504771-2514771,	10000	7.0	0.0275164836513
GRIK1	chr21:30899253-30909253,	10000	12.0	0.0471711148307
GRIK2	chr6:102517958-102527958,	10000	1.0	0.00393092623589
GRIK3	chr1:37251127-37261127,	10000	0	0.0
GRIK4	chr11:120859513-120869513,	10000	4.0	0.0157237049436
GRIK5	chr19:42498428-42502467,	4039	0	0.0
GRIN1	chr9:140064491-140065379,chr9:140066498-140069235,	3625	0.0277777777778	0.000301220401218
GRIN2B	chr12:13704409-13714409,	10000	1.0	0.00393092623589
GRIN2C	chr17:72835922-72838161,	2239	1.5	0.0263349234205
GRIN2D	chr19:48948188-48949029,chr19:48957164-48958188,	1865	330.055555556	6.95669727955
GRIN3A	chr9:104325626-104331633,	6007	8.5	0.0556232279093
GRINA	chr8:145067583-145077583,	10000	6.0	0.0235855574154
GRIP1	chr12:66737423-66741210,	3787	51.5	0.534572751911
GRIPAP1	chrX:48828251-48830130,	1879	39.0	0.81589208728
GRK1	chr13:114438637-114441483,chr13:114441483-114448637,	10000	1.5	0.00589638935384
GRK4	chr4:3042474-3052474,	10000	0	0.0
GRK5	chr10:121215131-121225131,	10000	36.0	0.141513344492
GRK7	chr3:141535892-141545892,	10000	4.0	0.0157237049436
GRM1	chr6:146758734-146768734,	10000	1.0	0.00393092623589
GRM2	chr3:51752625-51762625,	10000	3.0	0.0117927787077
GRM3	chr7:86494192-86496221,chr7:86496221-86504192,	10000	5.0	0.0196546311795
GRM4	chr6:33976419-33986419,	10000	0	0.0
GRM5	chr11:88227743-88237743,	10000	9.0	0.035378336123
GRM6	chr5:178395329-178403218,chr5:178403218-178405329,	10000	2.5	0.00982731558974
GRM7	chr3:7783218-7793218,	10000	4.0	0.0157237049436
GRM8	chr7:126068651-126078651,	10000	0	0.0
GRN	chr17:42430470-42431100,	630	5.45833333333	0.34057628102
GRP	chr18:56898002-56908002,	10000	12.0	0.0471711148307
GRPEL1	chr4:7059677-7061779,	2102	81.5694444444	1.52542088113
GRPEL2	chr5:148734146-148737569,	3423	4.83333333333	0.055505336859
GRPR	chrX:16171641-16181641,	10000	2.0	0.00786185247179
GRSF1	chr4:71674339-71681498,	7159	4.0	0.0219635492996
GRTP1	chr13:113977741-113978478,	737	33.1666666667	1.76900570091
GRTP1-AS1	chr13:114018463-114026182,	7719	1.0	0.00509253301709
GRWD1	chr19:48957164-48958188,chr19:48958188-48958963,	1799	511.611111111	11.1790191175
GRXCR1	chr4:43032675-43042675,	10000	1.0	0.00393092623589
GRXCR2	chr5:145229295-145239295,	10000	1.0	0.00393092623589
GS1-18A18.1	chr7:54639419-54646948,chr7:54646948-54649419,	10000	8.0	0.0314474098872
GS1-24F4.2	chr8:6699975-6709975,	10000	1.0	0.00393092623589
GS1-259H13.2	chr7:99208456-99214570,	6114	1.0	0.00642938540382
GS1-600G8.3	chrX:13338518-13348052,	9534	1.0	0.00412306087256
GSAP	chr7:76930067-76934521,chr7:76934521-76940067,	10000	7.0	0.0275164836513
GSC	chr14:95224559-95234559,	10000	4.0	0.0157237049436
GSC2	chr22:19132190-19136503,	4313	0	0.0
GSDMA	chr17:38134019-38137020,	3001	0	0.0
GSDMB	chr17:38050847-38060847,	10000	7.0	0.0275164836513
GSDMC	chr8:130750441-130760441,	10000	0	0.0
GSDMD	chr8:144645231-144646954,chr8:144646954-144648362,chr8:144654928-144655231,	3434	3.06944444444	0.03513616685
GSE1	chr16:85709812-85711279,	1467	1.0	0.0267956798629
GSG1	chr12:13236383-13236470,	87	0	0.0
GSG1L	chr16:27791692-27798849,	7157	1.0	0.00549242173522
GSK3A	chr19:42724337-42724491,chr19:42732353-42734337,	2138	44.0555555556	0.810005328205
GSK3B	chr3:119537332-119540801,	3469	3.0	0.0339947498059
GSKIP	chr14:96853627-96858447,	4820	3.0	0.0244663458666
GSN	chr9:124095120-124101265,	6145	2.0	0.0127939015001
GSPT2	chrX:51489326-51499326,	10000	5.0	0.0196546311795
GSR	chr8:30525579-30535579,	10000	12.0	0.0471711148307
GSS	chr20:33515769-33516235,	466	0.0277777777778	0.00234318445153
GSTA1	chr6:52646177-52656177,	10000	0	0.0
GSTA2	chr6:52609957-52614884,	4927	0	0.0
GSTA3	chr6:52751438-52761438,	10000	4.0	0.0157237049436
GSTA4	chr6:52832745-52842745,	10000	5.0	0.0196546311795
GSTA5	chr6:52686540-52696540,	10000	1.0	0.00393092623589
GSTA7P	chr6:52594260-52604260,	10000	2.0	0.00786185247179
GSTCD	chr4:106768882-106778882,	10000	5.0	0.0196546311795
GSTK1	chr7:142966222-142976222,	10000	260.555555556	1.02422466924
GSTM1	chr1:110236367-110236619,chr1:110236619-110246367,	10000	1.0	0.00393092623589
GSTM2	chr1:110226619-110230417,chr1:110236367-110236619,	4050	0	0.0
GSTM2P1	chr6:111357621-111359466,chr6:111359466-111367621,	10000	12.0	0.0471711148307
GSTM3	chr1:110266553-110270890,chr1:110270890-110276553,	10000	10.625	0.0417660912564
GSTM4	chr1:110208123-110210643,	2520	10.0	0.155989136345
GSTM5	chr1:110260890-110266553,chr1:110266553-110270890,	10000	6.375	0.0250596547538
GSTO1	chr10:106027222-106028093,chr10:106028163-106028630,	1338	67.7638888889	1.99084341315
GSTO2	chr10:106059176-106059453,chr10:106059453-106069176,	10000	14.0	0.0550329673025
GSTP1	chr11:67354124-67364124,	10000	5.0	0.0196546311795
GSTT1	chr22:24366138-24373116,chr22:24374043-24375937,chr22:24375937-24376138,	9073	13.0	0.056323201881
GSTTP1	chr22:24330594-24340594,	10000	1.0	0.00393092623589
GSTTP2	chr22:24375937-24376138,chr22:24384284-24385937,	1854	2.30555555556	0.0488833269776
GSTZ1	chr14:77797940-77798113,chr14:77798113-77807940,	10000	88.5694444444	0.348159952865
GSX1	chr13:28368089-28378089,	10000	1.0	0.00393092623589
GSX2	chr4:54968122-54978122,	10000	8.0	0.0314474098872
GTDC1	chr2:144693580-144694633,	1053	0	0.0
GTF2A1	chr14:81631795-81641795,	10000	10.0	0.0393092623589
GTF2A2	chr15:59920260-59922210,chr15:59922210-59930260,	10000	10.5833333333	0.0416023026632
GTF2B	chr1:89308320-89311938,chr1:89311938-89318320,	10000	20.5	0.0805839878358
GTF2E1	chr3:120501916-120511916,	10000	5.44444444444	0.0214017095065
GTF2E2	chr8:30429778-30436030,	6252	29.875	0.187838165863
GTF2F1	chr19:6369579-6372443,chr19:6375261-6375304,chr19:6375860-6378915,chr19:6378915-6379579,	6626	21.1296296296	0.125353177582
GTF2F2	chr13:45858239-45868239,	10000	43.75	0.17197802282
GTF2H1	chr11:18388590-18398590,	10000	28.0	0.110065934605
GTF2H2C	chr5:68888729-68898352,chr5:68898352-68898729,	10000	0.5	0.00196546311795
GTF2H2C_2	chr5:68888729-68898352,	9623	0.5	0.00204246401117
GTF2H3	chr12:124147151-124155659,	8508	5.0	0.0231013530553
GTF2H5	chr6:158620376-158630376,	10000	2.0	0.00786185247179
GTF2I	chr7:74175022-74185022,	10000	1.0	0.00393092623589
GTF2IRD1	chr7:74016920-74026920,	10000	5.0	0.0196546311795
GTF2IRD2B	chr7:74565623-74572383,	6760	0	0.0
GTF3C1	chr16:27464714-27471933,	7219	138.375	0.753486518759
GTF3C2	chr2:27545969-27548715,	2746	14.0	0.200411388574
GTF3C3	chr2:197617755-197627755,	10000	2.0	0.00786185247179
GTF3C4	chr9:135565470-135575470,	10000	335.111111111	1.31729705861
GTF3C5	chr9:135933890-135937364,	3474	1.5	0.0169729112085
GTF3C6	chr6:111289091-111299091,	10000	33.0	0.129720565785
GTPBP1	chr22:39129592-39130718,	1126	69.7222222222	2.43404007601
GTPBP10	chr7:90020769-90025605,chr7:90027550-90030769,	8055	8.5	0.0414809100001
GTPBP3	chr19:17453540-17462263,	8723	3.0	0.0135191777
GTPBP4	chr10:1063708-1064846,	1138	93.4583333333	3.22827604976
GTPBP8	chr3:112720221-112721291,	1070	22.0972222222	0.811799538072
GTSCR1	chr18:68287754-68297754,	10000	8.0	0.0314474098872
GTSE1	chr22:46726707-46731297,	4590	4.0	0.0342564377856
GTSE1-AS1	chr22:46689905-46691039,	1134	0.5	0.0173321262606
GTSF1L	chr20:42345136-42354800,	9664	2.5	0.0101689937808
GUCA1A	chr6:42147794-42151021,	3227	2.5	0.0304534105663
GUCA1B	chr6:42147794-42151021,	3227	2.5	0.0304534105663
GUCA1C	chr3:108616641-108626641,	10000	2.0	0.00786185247179
GUCA2A	chr1:42618361-42619091,chr1:42621495-42628361,	7596	0	0.0
GUCA2B	chr1:42621495-42628361,chr1:42630395-42631495,	7966	1.0	0.00493462997225
GUCD1	chr22:24926390-24932553,chr22:24932553-24936390,	10000	10.5	0.0412747254769
GUCY1A2	chr11:106534737-106544737,	10000	4.0	0.0157237049436
GUCY1A3	chr4:156658214-156668214,	10000	0	0.0
GUCY1B2	chr13:51558646-51568646,	10000	1.19444444444	0.00469527300398
GUCY1B3	chr4:156728794-156738794,	10000	3.0	0.0117927787077
GUCY2D	chr17:7923658-7933658,	10000	4.0	0.0157237049436
GUCY2EP	chr11:76381791-76391209,	9418	3.0	0.0125215318621
GUCY2F	chrX:108606134-108616134,	10000	7.0	0.0275164836513
GUCY2GP	chr10:114064792-114067935,	3143	0.333333333333	0.00416897469073
GUF1	chr4:44702697-44703811,	1114	5.94444444444	0.209759179753
GUK1	chr1:228336655-228337414,	759	2.25	0.11652943387
GULP1	chr2:189460652-189470652,	10000	0	0.0
GUSB	chr7:65424550-65425671,	1121	0	0.0
GUSBP1	chr5:21589481-21599481,	10000	1.0	0.00393092623589
GUSBP10	chr7:57223376-57233376,	10000	0	0.0
GUSBP11	chr22:23974508-23980674,	6166	3.0	0.0191254925522
GUSBP2	chr6:26829265-26839265,	10000	0	0.0
GUSBP3	chr5:68925289-68926979,chr5:68929028-68935289,	7951	0	0.0
GUSBP4	chr6:58236158-58246158,	10000	2.0	0.00786185247179
GUSBP5	chr4:144482613-144488560,chr4:144488560-144488642,chr4:144488642-144492613,	10000	6.70833333333	0.0263699634991
GVINP1	chr11:6724380-6734380,	10000	126.805555556	0.49846328519
GXYLT1	chr12:42465647-42475647,	10000	3.0	0.0117927787077
GXYLT2	chr3:73024522-73034522,	10000	1.0	0.00393092623589
GYG1	chr3:148745456-148747903,	2447	2.5	0.0401606685318
GYG2	chrX:2800861-2810861,	10000	3.0	0.0117927787077
GYG2P1	chrY:14507914-14517914,	10000	0	0.0
GYLTL1B	chr11:45950647-45950869,	222	0	0.0
GYPA	chr4:145020455-145030455,	10000	4.0	0.0157237049436
GYPB	chr4:144907256-144917256,	10000	0	0.0
GYPC	chr2:127454251-127464251,	10000	8.38888888889	0.0329761034233
GYPE	chr4:144782018-144792018,	10000	4.0	0.0157237049436
GYS1	chr19:49465055-49468565,chr19:49470136-49471381,	4755	46.9305555556	0.387971718398
GYS2	chr12:21679122-21679255,chr12:21684210-21689122,	5045	1.0	0.00779172692942
GZF1	chr20:23353683-23355155,	1472	5.0	0.133523309643
GZMA	chr5:54406080-54408798,	2718	2.5	0.0361564223316
GZMB	chr14:25090160-25100160,	10000	4.0	0.0157237049436
GZMH	chr14:25065685-25075685,	10000	18.0	0.0707566722461
GZMK	chr5:54329960-54339960,	10000	3.0	0.0117927787077
GZMM	chr19:549920-552087,chr19:552087-559920,	10000	21.8472222222	0.0858798190147
H19	chr11:2011150-2016405,	5255	0	0.0
H1F0	chr22:38203443-38203911,chr22:38213183-38213443,	728	0	0.0
H1FNT	chr12:48724062-48733792,	9730	65.3611111111	0.264059307784
H1FOO	chr3:129270204-129274055,	3851	0	0.0
H1FX	chr3:129024135-129033613,	9478	101.972222222	0.422921801715
H1FX-AS1	chr3:129043412-129053412,	10000	4.0	0.0157237049436
H2AFJ	chr12:14930936-14939411,	8475	13.7638888889	0.0638405096652
H2AFV	chr7:44856487-44866487,	10000	13.6388888889	0.0536134661618
H2AFX	chr11:118954584-118955586,chr11:118964259-118964584,	1327	1.05555555556	0.0312683573985
H2AFZ	chr4:100867883-100869243,	1360	1.05555555556	0.0305096399028
H2BFM	chrX:103297021-103307021,	10000	0	0.0
H2BFWT	chrX:103255718-103265718,	10000	0	0.0
H3F3A	chr1:226259703-226269703,	10000	17.9166666667	0.0704290950598
H3F3AP4	chr1:226259703-226269703,	10000	17.9166666667	0.0704290950598
H3F3B	chr17:73762514-73763899,chr17:73763899-73770601,chr17:73770601-73772514,	10000	16.1111111111	0.0633315893561
H3F3C	chr12:31934118-31944118,	10000	7.0	0.0275164836513
H6PD	chr1:9331394-9341394,	10000	5.0	0.0196546311795
HAAO	chr2:42984228-42989638,chr2:42991401-42994087,chr2:42994087-42994228,	8237	1.16666666667	0.00556765886675
HABP4	chr9:99253618-99262394,	8776	1.5	0.00671876635579
HACE1	chr6:105165967-105175967,	10000	7.0	0.0275164836513
HACL1	chr3:15592210-15602210,	10000	9.0	0.035378336123
HADH	chr4:108956331-108958700,chr4:108958700-108966331,	10000	3.5	0.0137582418256
HADHA	chr2:26412532-26413503,	971	1.5	0.0607249161055
HADHB	chr2:26513333-26521040,chr2:26521040-26523333,	10000	7.0	0.0275164836513
HAGH	chr16:1849103-1849192,chr16:1849192-1859103,	10000	91.9722222222	0.361536021307
